date,year,month,decade,era,home_team,away_team,home_score,away_score,goal_diff,total_goals,result,went_to_shootout,shootout_winner,shootout_first_shooter,tournament,tournament_tier,is_high_stakes,city,country,neutral,has_home_advantage,total_goals_recorded,own_goals_count,penalties_count,unique_scorers
2009-11-18,2009,11,2000,Globalization Era (1990-2009),France,Republic of Ireland,1,1,0,2,draw,False,,,FIFA World Cup qualification,2,True,Saint-Denis,France,False,True,2,0,0,2
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Germany,Ivory Coast,2,2,0,4,draw,False,,,Friendly,4,False,Gelsenkirchen,Germany,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Honduras,Peru,1,2,-1,3,away_win,False,,,Friendly,4,False,Miami Gardens,United States,True,False,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Hong Kong,Japan,0,4,-4,4,away_win,False,,,AFC Asian Cup qualification,2,True,So Kon Po,Hong Kong,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Indonesia,Kuwait,1,1,0,2,draw,False,,,AFC Asian Cup qualification,2,True,Jakarta,Indonesia,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Iran,North Macedonia,1,1,0,2,draw,False,,,Friendly,4,False,Tehran,Iran,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Italy,Sweden,1,0,1,1,home_win,False,,,Friendly,4,False,Cesena,Italy,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),South Korea,Serbia,0,1,-1,1,away_win,False,,,Friendly,4,False,London,England,True,False,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Malaysia,Uzbekistan,1,3,-2,4,away_win,False,,,AFC Asian Cup qualification,2,True,Kuala Lumpur,Malaysia,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Malta,Bulgaria,1,4,-3,5,away_win,False,,,Friendly,4,False,Paola,Malta,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Montenegro,Belarus,1,0,1,1,home_win,False,,,Friendly,4,False,Podgorica,Montenegro,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Netherlands,Paraguay,0,0,0,0,draw,False,,,Friendly,4,False,Heerenveen,Netherlands,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Poland,Canada,1,0,1,1,home_win,False,,,Friendly,4,False,Bydgoszcz,Poland,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Slovenia,Russia,1,0,1,1,home_win,False,,,FIFA World Cup qualification,2,True,Maribor,Slovenia,False,True,1,0,0,1
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Syria,Vietnam,0,0,0,0,draw,False,,,AFC Asian Cup qualification,2,True,Aleppo,Syria,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Thailand,Singapore,0,1,-1,1,away_win,False,,,AFC Asian Cup qualification,2,True,Bangkok,Thailand,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Ukraine,Greece,0,1,-1,1,away_win,False,,,FIFA World Cup qualification,2,True,Donetsk,Ukraine,False,True,1,0,0,1
2009-11-18,2009,11,2000,Globalization Era (1990-2009),United Arab Emirates,Iraq,0,1,-1,1,away_win,False,,,Friendly,4,False,Al Ain,United Arab Emirates,False,True,0,0,0,0
2009-11-18,2009,11,2000,Globalization Era (1990-2009),Uruguay,Costa Rica,1,1,0,2,draw,False,,,FIFA World Cup qualification,2,True,Montevideo,Uruguay,False,True,2,0,0,2
2009-11-21,2009,11,2000,Globalization Era (1990-2009),Zambia,North Korea,4,1,3,5,home_win,False,,,Friendly,4,False,Lusaka,Zambia,False,True,0,0,0,0
2009-11-22,2009,11,2000,Globalization Era (1990-2009),China PR,Lebanon,1,0,1,1,home_win,False,,,AFC Asian Cup qualification,2,True,Hangzhou,China PR,False,True,0,0,0,0
2009-11-22,2009,11,2000,Globalization Era (1990-2009),Jordan,Iran,1,0,1,1,home_win,False,,,AFC Asian Cup qualification,2,True,Amman,Jordan,False,True,0,0,0,0
2009-11-28,2009,11,2000,Globalization Era (1990-2009),Kenya,Zambia,0,2,-2,2,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,False,True,0,0,0,0
2009-11-29,2009,11,2000,Globalization Era (1990-2009),Burundi,Zanzibar,0,4,-4,4,away_win,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-11-29,2009,11,2000,Globalization Era (1990-2009),Rwanda,Somalia,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-11-29,2009,11,2000,Globalization Era (1990-2009),Uganda,Tanzania,2,0,2,2,home_win,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-11-30,2009,11,2000,Globalization Era (1990-2009),Ethiopia,Djibouti,5,0,5,5,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-01,2009,12,2000,Globalization Era (1990-2009),Zanzibar,Tanzania,0,1,-1,1,away_win,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-12-02,2009,12,2000,Globalization Era (1990-2009),Burundi,Uganda,0,2,-2,2,away_win,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-12-02,2009,12,2000,Globalization Era (1990-2009),Ethiopia,Zambia,0,1,-1,1,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-02,2009,12,2000,Globalization Era (1990-2009),Kenya,Djibouti,2,0,2,2,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,False,True,0,0,0,0
2009-12-03,2009,12,2000,Globalization Era (1990-2009),Rwanda,Eritrea,2,1,1,3,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-04,2009,12,2000,Globalization Era (1990-2009),Bangladesh,Bhutan,4,1,3,5,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,False,True,0,0,0,0
2009-12-04,2009,12,2000,Globalization Era (1990-2009),Djibouti,Zambia,0,6,-6,6,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-04,2009,12,2000,Globalization Era (1990-2009),Sri Lanka,Pakistan,1,0,1,1,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-04,2009,12,2000,Globalization Era (1990-2009),Tanzania,Burundi,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-12-04,2009,12,2000,Globalization Era (1990-2009),North Korea,Macau,8,0,8,8,home_win,False,,,East Asian Games,3,False,Hong Kong,Hong Kong,True,False,0,0,0,0
2009-12-05,2009,12,2000,Globalization Era (1990-2009),Dominica,British Virgin Islands,4,0,4,4,home_win,False,,,Friendly,4,False,Roseau,Dominica,False,True,0,0,0,0
2009-12-05,2009,12,2000,Globalization Era (1990-2009),Kenya,Ethiopia,2,0,2,2,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,False,True,0,0,0,0
2009-12-05,2009,12,2000,Globalization Era (1990-2009),Maldives,Nepal,1,1,0,2,draw,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-05,2009,12,2000,Globalization Era (1990-2009),Somalia,Eritrea,1,3,-2,4,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-05,2009,12,2000,Globalization Era (1990-2009),Uganda,Zanzibar,0,0,0,0,draw,False,,,CECAFA Cup,3,False,Mumias,Kenya,True,False,0,0,0,0
2009-12-06,2009,12,2000,Globalization Era (1990-2009),Bangladesh,Pakistan,0,0,0,0,draw,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,False,True,0,0,0,0
2009-12-06,2009,12,2000,Globalization Era (1990-2009),Sri Lanka,Bhutan,6,0,6,6,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-07,2009,12,2000,Globalization Era (1990-2009),Kenya,Uganda,0,1,-1,1,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,False,True,0,0,0,0
2009-12-07,2009,12,2000,Globalization Era (1990-2009),Maldives,Afghanistan,3,1,2,4,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-07,2009,12,2000,Globalization Era (1990-2009),Zambia,Zanzibar,0,0,0,0,draw,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-08,2009,12,2000,Globalization Era (1990-2009),Bangladesh,Sri Lanka,2,1,1,3,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,False,True,0,0,0,0
2009-12-08,2009,12,2000,Globalization Era (1990-2009),Pakistan,Bhutan,7,0,7,7,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-08,2009,12,2000,Globalization Era (1990-2009),Tanzania,Eritrea,4,0,4,4,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-09,2009,12,2000,Globalization Era (1990-2009),Afghanistan,Nepal,0,3,-3,3,away_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-09,2009,12,2000,Globalization Era (1990-2009),Zanzibar,Uganda,1,2,-1,3,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-10,2009,12,2000,Globalization Era (1990-2009),Tanzania,Rwanda,1,2,-1,3,away_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-11,2009,12,2000,Globalization Era (1990-2009),Maldives,Sri Lanka,5,1,4,6,home_win,False,,,SAFF Cup,3,False,Dhaka,Bangladesh,True,False,0,0,0,0
2009-12-13,2009,12,2000,Globalization Era (1990-2009),Uganda,Rwanda,2,0,2,2,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-13,2009,12,2000,Globalization Era (1990-2009),Zanzibar,Tanzania,1,0,1,1,home_win,False,,,CECAFA Cup,3,False,Nairobi,Kenya,True,False,0,0,0,0
2009-12-16,2009,12,2000,Globalization Era (1990-2009),Kuwait,United Arab Emirates,0,0,0,0,draw,False,,,Friendly,4,False,Kuwait City,Kuwait,False,True,0,0,0,0
2009-12-19,2009,12,2000,Globalization Era (1990-2009),Mozambique,Malawi,0,1,-1,1,away_win,False,,,Friendly,4,False,Tete,Mozambique,False,True,0,0,0,0
2009-12-22,2009,12,2000,Globalization Era (1990-2009),Catalonia,Argentina,4,2,2,6,home_win,False,,,Friendly,4,False,Barcelona,Spain,False,True,0,0,0,0
2009-12-27,2009,12,2000,Globalization Era (1990-2009),North Korea,Mali,1,0,1,1,home_win,False,,,Friendly,4,False,Doha,Qatar,True,False,0,0,0,0
2009-12-28,2009,12,2000,Globalization Era (1990-2009),Qatar,Iran,3,2,1,5,home_win,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
2009-12-29,2009,12,2000,Globalization Era (1990-2009),Egypt,Malawi,1,1,0,2,draw,False,,,Friendly,4,False,Cairo,Egypt,False,True,0,0,0,0
2009-12-29,2009,12,2000,Globalization Era (1990-2009),Thailand,Zimbabwe,3,0,3,3,home_win,False,,,Friendly,4,False,Bangkok,Thailand,False,True,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),Angola,Estonia,0,1,-1,1,away_win,False,,,Friendly,4,False,Vila Real de Santo António,Portugal,True,False,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),China PR,Jordan,2,2,0,4,draw,False,,,Friendly,4,False,Jiangyin,China PR,False,True,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),Malaysia,Syria,4,1,3,5,home_win,False,,,Friendly,4,False,Kuala Lumpur,Malaysia,False,True,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),Mali,Iran,2,1,1,3,home_win,False,,,Friendly,4,False,Doha,Qatar,True,False,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),Qatar,North Korea,0,1,-1,1,away_win,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
2009-12-30,2009,12,2000,Globalization Era (1990-2009),Yemen,Tajikistan,2,1,1,3,home_win,False,,,Friendly,4,False,Sana'a,Yemen,False,True,0,0,0,0
2009-12-31,2009,12,2000,Globalization Era (1990-2009),Singapore,Oman,1,4,-3,5,away_win,False,,,Friendly,4,False,Singapore,Singapore,False,True,0,0,0,0
2010-01-02,2010,1,2010,Contemporary Era (2010+),Iran,North Korea,1,0,1,1,home_win,False,,,Friendly,4,False,Doha,Qatar,True,False,0,0,0,0
2010-01-02,2010,1,2010,Contemporary Era (2010+),Qatar,Mali,0,0,0,0,draw,False,,,Friendly,4,False,Doha,Qatar,False,True,0,0,0,0
2010-01-02,2010,1,2010,Contemporary Era (2010+),Syria,Zimbabwe,6,0,6,6,home_win,False,,,Friendly,4,False,Kuala Lumpur,Malaysia,True,False,0,0,0,0
2010-01-02,2010,1,2010,Contemporary Era (2010+),Yemen,Tajikistan,0,1,-1,1,away_win,False,,,Friendly,4,False,Sana'a,Yemen,False,True,0,0,0,0
2010-01-03,2010,1,2010,Contemporary Era (2010+),Angola,Gambia,1,1,0,2,draw,False,,,Friendly,4,False,Vila Real de Santo António,Portugal,True,False,0,0,0,0
2010-01-04,2010,1,2010,Contemporary Era (2010+),Egypt,Mali,1,0,1,1,home_win,False,,,Friendly,4,False,Dubai,United Arab Emirates,True,False,0,0,0,0
2010-01-04,2010,1,2010,Contemporary Era (2010+),Tanzania,Ivory Coast,0,1,-1,1,away_win,False,,,Friendly,4,False,Dar es Salaam,Tanzania,False,True,0,0,0,0
2010-01-05,2010,1,2010,Contemporary Era (2010+),Ghana,Malawi,0,0,0,0,draw,False,,,Friendly,4,False,Manzini,Swaziland,True,False,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Bahrain,Hong Kong,4,0,4,4,home_win,False,,,AFC Asian Cup qualification,2,True,Riffa,Bahrain,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Benin,Libya,1,0,1,1,home_win,False,,,Friendly,4,False,Cotonou,Benin,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),China PR,Syria,0,0,0,0,draw,False,,,AFC Asian Cup qualification,2,True,Hangzhou,China PR,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Gabon,Mozambique,2,0,2,2,home_win,False,,,Friendly,4,False,Bloemfontein,South Africa,True,False,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Indonesia,Oman,1,2,-1,3,away_win,False,,,AFC Asian Cup qualification,2,True,Jakarta,Indonesia,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Kuwait,Australia,2,2,0,4,draw,False,,,AFC Asian Cup qualification,2,True,Kuwait City,Kuwait,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Lebanon,Vietnam,1,1,0,2,draw,False,,,AFC Asian Cup qualification,2,True,Sidon,Lebanon,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Singapore,Iran,1,3,-2,4,away_win,False,,,AFC Asian Cup qualification,2,True,Singapore,Singapore,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Thailand,Jordan,0,0,0,0,draw,False,,,AFC Asian Cup qualification,2,True,Bangkok,Thailand,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),United Arab Emirates,Malaysia,1,0,1,1,home_win,False,,,AFC Asian Cup qualification,2,True,Dubai,United Arab Emirates,False,True,0,0,0,0
2010-01-06,2010,1,2010,Contemporary Era (2010+),Yemen,Japan,2,3,-1,5,away_win,False,,,AFC Asian Cup qualification,2,True,Sana'a,Yemen,False,True,0,0,0,0
2010-01-07,2010,1,2010,Contemporary Era (2010+),Rwanda,Ivory Coast,0,2,-2,2,away_win,False,,,Friendly,4,False,Dar es Salaam,Tanzania,True,False,0,0,0,0
2010-01-09,2010,1,2010,Contemporary Era (2010+),Kenya,Cameroon,1,3,-2,4,away_win,False,,,Friendly,4,False,Nairobi,Kenya,False,True,0,0,0,0
2010-01-09,2010,1,2010,Contemporary Era (2010+),Tunisia,Gambia,1,2,-1,3,away_win,False,,,Friendly,4,False,Radès,Tunisia,False,True,0,0,0,0
2010-01-09,2010,1,2010,Contemporary Era (2010+),Zambia,South Korea,4,2,2,6,home_win,False,,,Friendly,4,False,Johannesburg,South Africa,True,False,0,0,0,0
2010-01-10,2010,1,2010,Contemporary Era (2010+),Angola,Mali,4,4,0,8,draw,False,,,African Cup of Nations,1,True,Luanda,Angola,False,True,8,0,2,6
2010-01-11,2010,1,2010,Contemporary Era (2010+),Ivory Coast,Burkina Faso,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Cabinda,Angola,True,False,0,0,0,0
2010-01-11,2010,1,2010,Contemporary Era (2010+),Malawi,Algeria,3,0,3,3,home_win,False,,,African Cup of Nations,1,True,Luanda,Angola,True,False,3,0,0,3
2010-01-12,2010,1,2010,Contemporary Era (2010+),Egypt,Nigeria,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,4,0,0,4
2010-01-12,2010,1,2010,Contemporary Era (2010+),Mozambique,Benin,2,2,0,4,draw,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,4,1,1,4
2010-01-13,2010,1,2010,Contemporary Era (2010+),Cameroon,Gabon,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,1,0,0,1
2010-01-13,2010,1,2010,Contemporary Era (2010+),Zambia,Tunisia,1,1,0,2,draw,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,2,0,0,2
2010-01-14,2010,1,2010,Contemporary Era (2010+),Angola,Malawi,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Luanda,Angola,False,True,2,0,0,2
2010-01-14,2010,1,2010,Contemporary Era (2010+),Mali,Algeria,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Luanda,Angola,True,False,1,0,0,1
2010-01-15,2010,1,2010,Contemporary Era (2010+),Ivory Coast,Ghana,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Cabinda,Angola,True,False,4,0,1,4
2010-01-15,2010,1,2010,Contemporary Era (2010+),Yemen,Kenya,3,1,2,4,home_win,False,,,Friendly,4,False,Sana'a,Yemen,False,True,0,0,0,0
2010-01-16,2010,1,2010,Contemporary Era (2010+),Egypt,Mozambique,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,2,1,0,2
2010-01-16,2010,1,2010,Contemporary Era (2010+),Nigeria,Benin,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,1,0,1,1
2010-01-17,2010,1,2010,Contemporary Era (2010+),Cameroon,Zambia,3,2,1,5,home_win,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,5,0,1,5
2010-01-17,2010,1,2010,Contemporary Era (2010+),Gabon,Tunisia,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,0,0,0,0
2010-01-17,2010,1,2010,Contemporary Era (2010+),Thailand,Singapore,1,0,1,1,home_win,False,,,King's Cup,3,False,Nakhon Ratchasima,Thailand,False,True,0,0,0,0
2010-01-17,2010,1,2010,Contemporary Era (2010+),Vietnam,China PR,1,2,-1,3,away_win,False,,,AFC Asian Cup qualification,2,True,Hanoi,Vietnam,False,True,0,0,0,0
2010-01-18,2010,1,2010,Contemporary Era (2010+),Angola,Algeria,0,0,0,0,draw,False,,,African Cup of Nations,1,True,Luanda,Angola,False,True,0,0,0,0
2010-01-18,2010,1,2010,Contemporary Era (2010+),Finland,South Korea,0,2,-2,2,away_win,False,,,Friendly,4,False,Málaga,Spain,True,False,0,0,0,0
2010-01-18,2010,1,2010,Contemporary Era (2010+),Mali,Malawi,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Cabinda,Angola,True,False,4,0,0,4
2010-01-19,2010,1,2010,Contemporary Era (2010+),Burkina Faso,Ghana,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Luanda,Angola,True,False,1,0,0,1
2010-01-20,2010,1,2010,Contemporary Era (2010+),Chile,Panama,2,1,1,3,home_win,False,,,Friendly,4,False,Coquimbo,Chile,False,True,0,0,0,0
2010-01-20,2010,1,2010,Contemporary Era (2010+),Egypt,Benin,2,0,2,2,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,2,0,0,2
2010-01-20,2010,1,2010,Contemporary Era (2010+),Nigeria,Mozambique,3,0,3,3,home_win,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,3,0,0,2
2010-01-20,2010,1,2010,Contemporary Era (2010+),Oman,Sweden,0,1,-1,1,away_win,False,,,Friendly,4,False,Muscat,Oman,False,True,0,0,0,0
2010-01-20,2010,1,2010,Contemporary Era (2010+),Thailand,Poland,1,3,-2,4,away_win,False,,,King's Cup,3,False,Nakhon Ratchasima,Thailand,False,True,0,0,0,0
2010-01-20,2010,1,2010,Contemporary Era (2010+),Yemen,Bahrain,3,0,3,3,home_win,False,,,AFC Asian Cup qualification,2,True,Sana'a,Yemen,False,True,0,0,0,0
2010-01-21,2010,1,2010,Contemporary Era (2010+),Cameroon,Tunisia,2,2,0,4,draw,False,,,African Cup of Nations,1,True,Lubango,Angola,True,False,4,1,0,4
2010-01-21,2010,1,2010,Contemporary Era (2010+),Gabon,Zambia,1,2,-1,3,away_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,3,0,0,3
2010-01-22,2010,1,2010,Contemporary Era (2010+),Latvia,South Korea,0,1,-1,1,away_win,False,,,Friendly,4,False,Málaga,Spain,True,False,0,0,0,0
2010-01-23,2010,1,2010,Contemporary Era (2010+),Poland,Singapore,6,1,5,7,home_win,False,,,King's Cup,3,False,Nakhon Ratchasima,Thailand,True,False,0,0,0,0
2010-01-23,2010,1,2010,Contemporary Era (2010+),Syria,Sweden,1,1,0,2,draw,False,,,Friendly,4,False,Damascus,Syria,False,True,0,0,0,0
2010-01-23,2010,1,2010,Contemporary Era (2010+),United States,Honduras,1,3,-2,4,away_win,False,,,Friendly,4,False,Carson,United States,False,True,0,0,0,0
2010-01-24,2010,1,2010,Contemporary Era (2010+),Angola,Ghana,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Luanda,Angola,False,True,1,0,0,1
2010-01-24,2010,1,2010,Contemporary Era (2010+),Ivory Coast,Algeria,2,3,-1,5,away_win,False,,,African Cup of Nations,1,True,Cabinda,Angola,True,False,5,0,0,5
2010-01-25,2010,1,2010,Contemporary Era (2010+),Egypt,Cameroon,3,1,2,4,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,4,0,0,3
2010-01-25,2010,1,2010,Contemporary Era (2010+),Zambia,Nigeria,0,0,0,0,draw,True,Nigeria,Zambia,African Cup of Nations,1,True,Lubango,Angola,True,False,0,0,0,0
2010-01-26,2010,1,2010,Contemporary Era (2010+),Argentina,Costa Rica,3,2,1,5,home_win,False,,,Friendly,4,False,San Juan,Argentina,False,True,0,0,0,0
2010-01-27,2010,1,2010,Contemporary Era (2010+),South Africa,Zimbabwe,3,0,3,3,home_win,False,,,Friendly,4,False,Durban,South Africa,False,True,0,0,0,0
2010-01-28,2010,1,2010,Contemporary Era (2010+),Algeria,Egypt,0,4,-4,4,away_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,4,0,1,4
2010-01-28,2010,1,2010,Contemporary Era (2010+),Ghana,Nigeria,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Luanda,Angola,True,False,1,0,0,1
2010-01-30,2010,1,2010,Contemporary Era (2010+),Nigeria,Algeria,1,0,1,1,home_win,False,,,African Cup of Nations,1,True,Benguela,Angola,True,False,1,0,0,1
2010-01-31,2010,1,2010,Contemporary Era (2010+),Ghana,Egypt,0,1,-1,1,away_win,False,,,African Cup of Nations,1,True,Luanda,Angola,True,False,1,0,0,1
2010-01-31,2010,1,2010,Contemporary Era (2010+),Jamaica,Canada,1,0,1,1,home_win,False,,,Friendly,4,False,Kingston,Jamaica,False,True,0,0,0,0
2010-02-02,2010,2,2010,Contemporary Era (2010+),Japan,Venezuela,0,0,0,0,draw,False,,,Friendly,4,False,Ōita,Japan,False,True,0,0,0,0
2010-02-06,2010,2,2010,Contemporary Era (2010+),Japan,China PR,0,0,0,0,draw,False,,,EAFF Championship,3,False,Tokyo,Japan,False,True,0,0,0,0
